"clust","VPD_kPa.mean","GRIDMET_Precip_mm.mean","EVI.mean","jrcStandingWater.mean","irrWater.mean","pdsi.mean","Mean_Bird_Diversity.mean","amecro_abundance.mean","amerob_abundance.mean","cowscj_abundance.mean","houfin_abundance.mean","houspa_abundance.mean","competent_bird_abundance.mean","trans_mean","abund_mean","bite_mean","airT_mean","NLCD_majority2","Chick_mean","Cattl_mean","CApop_mean","NumObservations.sum","MIR_Tar.mean","VPD_kPa.mean_std","GRIDMET_Precip_mm.mean_std","EVI.mean_std","jrcStandingWater.mean_std","irrWater.mean_std","pdsi.mean_std","Mean_Bird_Diversity.mean_std","amecro_abundance.mean_std","amerob_abundance.mean_std","cowscj_abundance.mean_std","houfin_abundance.mean_std","houspa_abundance.mean_std","competent_bird_abundance.mean_std","abund_mean_std","trans_mean_std","bite_mean_std","airT_mean_std","Chick_mean_std","Cattl_mean_std","CApop_mean_std","NumObservations.sum_std","MIR_Tar.mean_std","xcoord.x","xcoord_scale","ycoord_scale","ycoord.y"
80,2.22008402674806,0.400000006544824,0.250662590682749,488721.021202323,998144.620237582,-0.305133301210901,3.1691329430877,8.52302722973323,2.26555625972645,4.13401942911363,8.37812879056116,2.43841872871327,25.7391504378477,14.6473584901947,966191553.572306,0.116458748802667,24.7491115440143,"Developed",16360.2418929027,1089.05863077989,11.0718203206345,48,0,0.283413656638514,-0.0291960889390517,-0.139072421784977,0.538063132815278,-0.406282375695808,0.572537026426254,-0.404547574701775,2.86536392209801,0.414212692799202,0.477649680945073,-0.290087824580886,0.11262510677734,0.95799804067125,1.25112682368842,0.799344562454142,0.785492051101248,0.359667158635014,0.0983467742694699,-0.115818322002929,0.821941184625539,1.76588696457725,-0.286006349927733,-121.515171803924,0.0232928110514182,0.509113029785262,38.6055130462586
82,2.26505051127095,0.801379826062875,0.206182363414089,29229.3975147921,169338.537564306,0.395882370425206,3.42140543398756,1.84175121795188,1.36627190831237,3.39135450455177,7.26693437203698,1.27093861811996,15.137250620973,13.9198099516071,768112789.119644,0.093571748532682,25.3446053848309,"Developed",12646.23828125,1435.60388183594,9.36721625018975,45,4.44444444444444,0.437342104956818,1.08844828401119,-0.827219476202166,-0.334230557909252,-0.800411198958776,1.61624847970563,0.574773041837217,-1.07333020946433,-1.02036124705983,-0.0894589790518567,-0.71961937062836,-0.888196211199327,-1.02313562592584,-0.290197745768373,0.627832824312041,-0.31730689615766,0.949763377927618,-0.0878043528953475,0.201706961341243,0.560310911509246,1.59257551702425,0.148106033800099,-121.146241044148,1.41928614296412,0.657812862441239,38.6488322796175
83,2.25189580452065,0.603473958210417,0.273253352719964,0,316734.589288051,0.197807160776207,3.54582270162876,2.90690210100778,1.26237128107293,5.31760510819261,8.64797402050725,0.662463065923812,18.7973155767044,14.4541336173204,835272287.608018,0.100341669916443,25.0030871977519,"Developed",14723.5109452662,677.725613663215,10.1775770593877,36,4.62962962962963,0.392311153134795,0.537378277938836,0.210425935295184,-0.389719314877694,-0.730318768854848,1.32134299715218,1.05776028638319,-0.445410703531184,-1.18610763410451,1.38145120200118,-0.185779310355065,-1.40981135357298,-0.339194254003953,0.232395301389218,0.753793878147507,0.00889846439490845,0.611340749175275,0.0163114984253265,-0.492705993701713,0.684688720708002,1.07264117436526,0.166194049788759,-121.254662992285,1.00902944134308,0.687648757256236,38.6575240721157
86,2.2674308103889,0.270191735564212,0.239877128058288,0,302938.013860087,0.165356710518679,3.2159954017444,6.37111627947937,1.95710709384609,5.05307659902015,9.07683104712379,3.58218839201404,26.0403194114834,14.5320968931783,815969908.0872,0.099650009583667,25.1525213583812,"Developed",20728.3984375,587.690185546875,13.4751280912312,17,0,0.445490301411285,-0.390647952159485,-0.305932727842333,-0.389719314877694,-0.736879565345317,1.27302894659921,-0.222627731834608,1.59678603121848,-0.0778376074728106,1.17945376896463,-0.0200048800617801,1.09312066426026,1.01427625526582,0.082196304103335,0.772172881395316,-0.0244288514546237,0.759420422173392,0.317284973968022,-0.575201785337971,1.19081163337418,-0.024997993470377,-0.286006349927733,-121.442673769968,0.297617380899745,0.329776991069696,38.5532688737399
88,2.22171000056476,0.307171603842009,0.169211516141731,2413.94222795075,213403.796117446,0.00578021601039118,3.35182383357771,3.57466866035038,1.98370978576503,3.20491524460025,9.87691787356223,2.67071612002356,21.3109276843014,12.7027616448174,646697756.40853,0.078291093113212,25.0335840638372,"Natural",26326.7937103073,995.642112977366,0.354704149088124,46,23.4519104084321,0.288979660502633,-0.287677300215031,-1.3991900170925,-0.385136714310753,-0.779456492105865,1.03544251061589,0.304657598135547,-0.0517541289639195,-0.0353999419035192,-0.231826438972355,0.289268210050342,0.311761845145884,0.130514162142402,-1.23497329268857,0.34092678378088,-1.05359782599688,0.641561188319584,0.597884483100841,-0.201412068256502,-0.822969841692227,1.65034599954192,2.00466571440688,-121.355781494415,0.626408174436052,0.163690337545791,38.5048845119468
93,2.32990896790271,0.314588795729694,0.271613933630517,50755.3707407035,4126282.14450588,-0.988206084156962,3.32186241371892,2.9833313946016,2.33943162806704,4.55197881174397,11.4310249905933,1.99559725382405,23.30136407883,13.5847245092179,735038510.31532,0.093537043611983,24.9065189669723,"Agriculture",532.595642089844,428.223999023438,0.977748909498904,40,0.240384615384615,0.659364388788346,-0.267024087539026,0.185062723669841,-0.293365894303465,1.08126602340374,-0.444460047719469,0.188347507947592,-0.400354697818111,0.532061600157871,0.796808937801683,0.890007398057011,-0.266983220684258,0.502458872103177,-0.547561015773785,0.548840037436466,-0.318979135837832,0.515647823437077,-0.69495729810964,-0.721314149900368,-0.727342139250206,1.30372310443593,-0.262526713788608,-121.872449294226,-1.32860583358019,0.784787771853728,38.6858226086133
95,2.30052850732299,0.50467560606988,0.262816286814717,0,548274.933475908,0.21976271882656,3.48173203171128,3.89240051180231,1.76771516210109,5.63665102609205,9.13083386360983,2.03121271536931,22.4588132789746,14.5079729000059,801638007.57423,0.098944025175745,25.2018796284993,"Developed",19080.982421875,572.957946777344,10.8751960916648,34,0.113122171945701,0.558789732888528,0.26227370875742,0.0489556236424869,-0.389719314877694,-0.620212526513674,1.35403166350797,0.808960608883273,0.135552693343286,-0.379963102344046,1.62507884212998,0.000869876748979835,-0.236451896989192,0.345014849404993,-0.029325546553859,0.766485909625764,-0.05844636587999,0.808331303514452,0.234714147365755,-0.588700335023284,0.791762416653219,0.957100209329934,-0.274957109391674,-121.378840310768,0.539156154869748,0.610562914348089,38.6350674253397
97,2.18294238969126,0.416687721294805,0.259117446501937,484.051095999923,1999223.96870021,-1.13286519945958,3.26894263810697,2.71318063257815,2.10139711027856,2.89560953946128,11.2547231848234,2.74872336862353,21.713633835765,5.73433315171285,650547282.265169,0.078459680189243,24.463839803117,"Natural",57359.581743046,2028.25693688991,0.304179971423509,47,0.171585449553878,0.156271083212635,0.0172709469724936,-0.00826859085231491,-0.388800397763078,0.0697689393836123,-0.659836652796249,-0.017086810691467,-0.559611884490627,0.152339529525475,-0.468016325110107,0.821858039186144,0.378633491735121,0.205766213962423,-1.20501869962559,-1.30180523969551,-1.04547453994911,0.0769811521035685,2.15329182121879,0.744730790573762,-0.8307245189399,1.70811648205958,-0.269246692010993,-121.180532939169,1.28952939181377,-0.555101305372601,38.2954861396699
101,2.19651633832504,0.432203421027276,0.314825662836929,69.2455935010723,3462059.39712385,-1.33267800288337,3.23272330075469,2.45982725169514,2.29906080257069,3.10666899668068,11.1736785431624,2.6377294006042,21.6769649947131,3.7722896859343,721758696.274311,0.08876543424232,23.9072976383083,"Agriculture",57581.6790357951,3898.82254543407,0.324313437061253,33,2.3426361901861,0.202737176191008,0.0604745004525977,0.853585031122551,-0.389587859827792,0.765402837451016,-0.957329162426655,-0.157690106992028,-0.708966809019381,0.467660463746918,-0.30684856020726,0.790530280828823,0.283484008371235,0.198914057577464,-0.650896190121141,-1.76433587136898,-0.548896806459616,-0.474516453447118,2.16442365244689,2.45865378636395,-0.827634344391504,0.899329726812268,-0.0571886892637588,-121.08805124568,1.63946992676133,-0.941998708586845,38.1827751930842
102,2.20680332374016,0.401531877612789,0.223541354057347,0,379924.60177369,-1.54632527919698,3.2570635893945,4.95297804540773,2.3420472777273,5.23668407332616,10.853951798461,3.78854641427993,27.1742076092021,14.3716659113139,749423760.062745,0.094471435044326,25.2696118565835,"Developed",36612.4760763872,3187.4582007778,19.585432759703,48,3.44676973353444,0.23795139672931,-0.024930585303985,-0.558661084927268,-0.389719314877694,-0.700269513928283,-1.27541921129822,-0.0632012216108029,0.760776153699151,0.536234187874438,1.31965884029007,0.66694009654161,1.27002090088548,1.22616130619622,-0.435624034872548,0.734353003968548,-0.273955940322473,0.87544959925021,1.11341746753244,1.8068596428586,2.12864858152774,1.76588696457725,0.0506578707390225,-121.333507715862,0.710689697493026,-1.47313773405928,38.028043778936
104,2.19585141751211,0.458563738412575,0.328540047648113,0,3701877.14751679,-1.43570986152229,3.30628817639004,3.02834456423093,3.00642506340509,4.27898443442248,11.4089922487924,2.38777102353286,24.1105173343837,9.03441864957847,828082428.3367,0.11057481584458,23.7783741153584,"Agriculture",65031.1599774476,4241.15194105497,3.01573073873063,19,7.67543859649123,0.200461031411738,0.133874952997114,1.06575826157746,-0.389719314877694,0.879445301346882,-1.11072877282784,0.127888392295963,-0.373818882391625,1.59607588984102,0.588346857004181,0.881490654729586,0.0692074051897814,0.653662032263453,0.176448331119885,-0.523845598878608,0.501977610791216,-0.602271399436643,2.53780219998804,2.77231625327216,-0.41454355344792,0.0905429715649537,0.463694312760135,-121.146193045181,1.41946776576488,-1.01976281497885,38.1601209545987
105,2.17377641110088,0.459932091405959,0.239972985640923,221.506874234069,858893.650417593,-1.35227242833691,3.25739694175298,3.70487183292228,2.60374038449744,3.31895022431598,11.6707241329207,3.47078580114259,24.769072375799,1.98050095181885,605535586.889512,0.070869670045289,24.4008972384056,"Natural",60369.0853920483,3859.20208933413,1.06704400631266,27,5.29100529100529,0.124894272756903,0.137685139630566,-0.304449729279064,-0.389298808738113,-0.472501509484447,-0.986502442131746,-0.0619071493317901,0.025002237756362,0.953697374710571,-0.14474783541838,0.982662959922476,0.997620889308785,0.776723519958176,-1.5552714497733,-2.18673078232319,-1.41119547749871,0.0146091057061721,2.30413241133311,2.42235117794262,-0.713636727552325,0.552706831706276,0.230794106891115,-121.15256,1.39537591048746,-0.834865276162003,38.2139853032562
109,2.17922901099829,0.339743375964247,0.33000080256883,806299.429476052,4986403.63947346,-1.45468610003043,3.06330965840763,4.87422566897912,2.23662263644814,2.74913012543181,13.4837297497883,3.45861391289907,26.8023220935465,3.93321767748912,1003571418.16216,0.112684447561634,23.3705650428394,"Agriculture",10227.39550687,2124.88684287964,0.02088835959959,45,1.19560019129603,0.143559513111231,-0.196981016896285,1.08835738612431,1.14095038378266,1.49028651657065,-1.13898166113329,-0.81535306533374,0.714350662170436,0.368056633399872,-0.579869923496211,1.68347921009783,0.987186548609003,1.15666858056109,1.54199345875914,-1.72639882925648,0.603629186324346,-1.00638404576845,-0.209040182465514,0.833268833399075,-0.874205385293638,1.59257551702425,-0.169225758896214,-121.582531621549,-0.231589314528008,-1.67531496208725,37.9691455114372
122,1.76136309431763,0.076044132302506,0.175489482718113,64469.3923152866,10619.6619059245,-1.00065270700313,3.62948429145452,4.94328030600837,1.14536727793549,2.55996511243702,10.9005730532703,2.47013578167464,22.0193215313258,6.92705846707586,656314895.540282,0.082747787535191,23.7437140977886,"Developed",91.5407304296339,596.270559459469,4.6412959788642,19,0,-1.28687145880557,-0.931253049266177,-1.30206451948268,-0.267331351175201,-0.875888062607132,-0.462991277968393,1.38253418240549,0.755059217414173,-1.37275704426741,-0.724318804128434,0.684961515046838,0.139814523075832,0.262888823645649,-1.16013875465713,-1.02063308263074,-0.838854178562284,-0.636617254803521,-0.717063595661298,-0.567339938582048,-0.165044514276007,0.0905429715649537,-0.286006349927733,-122.079981057479,-2.11388315184222,-1.54405588063039,38.0073839053785
127,2.32700476207581,0.326862241943885,0.28038654929839,486.773874320236,4221171.12862046,-1.10882352380192,3.16594239171107,4.6562844457799,1.44017802393053,2.22770765900998,11.8446619249564,2.55339005403308,22.7222221077099,13.5040403021143,752808849.702128,0.094213207483503,24.3998236351825,"Agriculture",186.136871337891,1382.44421386719,0.026494145577418,42,1.1294092926746,0.649422764459127,-0.232848607280777,0.320782570488933,-0.388795228871574,1.12638934528993,-0.624042057532255,-0.416933280056005,0.585871638803248,-0.902463290428759,-0.978034945762782,1.04989851068092,0.211184176257008,0.394236980126873,-0.409283392828399,0.529819603929968,-0.286398509417136,0.0135452337405044,-0.712322302949502,0.152998925138694,-0.873344984135481,1.41926406947126,-0.175690973872083,-121.606320501025,-0.321603812485118,-2.04982311537218,37.8600438009834
128,1.81203960527975,0.101158675071531,0.226896465295169,5086.68098599303,119652.404538702,-1.30811191042011,3.60248572457814,4.8951425257276,1.77617444583717,3.52944851231146,10.6878112353439,2.30069086769244,23.1892675869126,13.1074297693863,721625704.41535,0.091504457736762,23.840379941006,"Developed",106.932857633346,437.693748487783,16.5938547657978,3,0,-1.11339655229794,-0.861321463172181,-0.50675465239929,-0.380062817344178,-0.824038845462896,-0.920753786006914,1.27772587348232,0.726681405696176,-0.366468518591341,0.0159914133177656,0.602718560015495,-0.00544198330690114,0.481511859031848,-0.65193104926074,0.436322939136031,-0.416918295053323,-0.540827601397373,-0.716292120421089,-0.712637404590191,1.66948778215813,-0.833784748717692,-0.286006349927733,-122.043140288475,-1.97448174247384,-1.82315849773139,37.9260757345129
130,2.08386643064261,0.202518414559014,0.297724911856252,389579.997020987,4060621.42448714,-0.921084612309,3.26580809970287,3.96524086909803,2.826116456728,3.27874375972202,12.4689036101827,1.94381964369169,24.4828243394225,12.6533332815581,852856923.567022,0.111209960020264,23.7584221145108,"Agriculture",22368.5859927425,1277.23070016707,0.005586117736169,1,0,-0.182883929766906,-0.579084696465993,0.589021827688428,0.3498549361319,1.05004185305002,-0.344525835456876,-0.0292550739512654,0.178492977102805,1.30844047411906,-0.1754500181996,1.29119876533722,-0.31136953231745,0.723233519896095,0.369227896864356,0.329274579087322,0.532581723171139,-0.622042553158983,0.39949349988656,0.0565960725603937,-0.876554041962617,-0.949325713753022,-0.286006349927733,-121.509218659664,0.0458188527832777,-0.435872369895207,38.3302199116374
133,2.21879551924911,0.490196097130869,0.12754515519029,173596.614230526,135385.86207778,-1.56562293080121,3.14087926950809,6.00156234747207,1.64062069810843,3.47394847467451,9.48290116218394,3.11197221586097,23.7110048982999,14.7946548784492,831448385.011287,0.096484903939926,25.9098186654377,"Developed",20008.388671875,1439.80029296875,6.83399439786768,3,0,0.279002861308085,0.221955434390263,-2.04380415954811,-0.0601654698931257,-0.816556987842192,-1.30415063744982,-0.514228201910789,1.37892945700626,-0.582709214469234,-0.0263891420755503,0.136961283030645,0.690028252765289,0.579006776977031,0.202640092445759,0.834068100791015,-0.176937923447705,1.50985350333122,0.281197063600824,0.205551961755802,0.171500667195879,-0.833784748717692,-0.286006349927733,-121.305957973462,0.814934886237006,-1.76755397721407,37.9422744427231
135,2.16504201117684,0.176470584729139,0.208308526541915,386.263193167892,331944.930912831,-0.140392152957764,3.26411353422355,5.4070680666016,2.02887683100981,4.66421450467915,8.48774233132313,2.32778827365054,22.9156900072642,13.9640195492465,679816916.378288,0.085900910044424,25.101955388202,"Developed",24408.98828125,1009.69842529297,19.1046168745948,35,0,0.0949948345071799,-0.651615025648666,-0.794325919143956,-0.388986037209528,-0.723085672752722,0.817812888600485,-0.0358333691274638,1.02846778902802,0.0366523138114968,0.882513582412234,-0.247716775153048,0.0177872445820086,0.430389535407845,-0.977260785635057,0.638254761174723,-0.686922508061945,0.70931278749712,0.501761355707607,-0.18853284242038,2.0548508043661,1.0148706918476,-0.286006349927733,-121.477065900094,0.167481351159826,0.0779511386126109,38.4799069696036
138,2.25371110310749,0.463169587876072,0.282555018058604,0,311294.617285236,0.0645687611629898,3.60229091571681,3.95084003051677,1.66856601033376,6.43941334094542,9.82678811133442,1.1438757441071,23.0294832372375,14.3356268119706,815997695.964266,0.10078482180085,24.8408193327341,"Developed",19388.4973468795,601.512007202553,9.98856553957287,35,28.5714285714286,0.398525250093265,0.146699966824951,0.354330631763977,-0.389719314877694,-0.732905682499518,1.12297019420418,1.27696962640402,0.170003506182944,-0.538129747922697,2.23807865619971,0.269890580075113,-0.997120750368419,0.451653610981543,0.0824125319143932,0.725857174148802,0.0302515218438895,0.450543697893637,0.250127231437615,-0.562537413732307,0.655678385458493,1.0148706918476,2.50471611689405,-121.361910930327,0.60321506452368,0.465331146536592,38.5927585085872
139,2.24000920473677,0.50145404023415,0.258001922248927,119474.111500863,2091775.60400359,-0.408235298652275,3.15031036334597,4.50198208065758,2.00617293858418,3.01340533875713,9.38276788961197,3.41887334728635,22.3232015948972,14.0406237104555,902341307.652561,0.114824628523802,24.858198460067,"Developed",15117.5712890625,1240.07800292969,15.3990885246181,49,0.682906970100437,0.351621161912962,0.253303240504391,-0.0255267025117572,-0.162911015673545,0.113780762988388,0.419032989441754,-0.477616740236907,0.494908502581692,0.000434167286484657,-0.3780659104849,0.0982548256712261,0.953118983009583,0.319673648530602,0.75428430210918,0.656313367770758,0.706752762336083,0.467765298909169,0.0360623616012496,0.0225545709632726,1.48610970427497,1.82365744709491,-0.219303216080436,-121.52063491566,0.00262099837966131,0.765836056802463,38.6803015952255
144,2.52080985602171,0.300305075473931,0.3351391596095,0,5405218.76128975,-1.14658428325279,2.96838101710062,3.88141455113738,2.19963805305236,3.6705973635165,10.2741643402951,2.36771531344341,22.3935296214448,14.0464568715625,906249625.6,0.118905502470831,24.2015316465166,"Agriculture",410.778778076172,415.421020507812,0.055313872766064,48,1.11001532104093,1.31285282139608,-0.306797187212592,1.16785215220821,-0.389719314877694,1.68944904032261,-0.68026239427797,-1.18386560191822,0.129076334826706,0.309057364222435,0.123774524138866,0.442823597094405,0.0520146650115443,0.332815559273518,0.784696378306659,0.657688472725634,0.903387683452498,-0.18294941457912,-0.701062932060205,-0.733044997079589,-0.86892160323065,1.76588696457725,-0.177585285604647,-121.885772662933,-1.37901999228267,1.18284494604998,38.8017846195396
146,2.37621367933366,0.813951619888487,0.206809505015926,9863.59437231924,457622.057606975,0.0908729187557651,3.49265742589593,1.46854481007806,1.91356170712873,3.33754626867316,8.15933482586753,2.93123619003571,17.8102238017832,14.9102790074253,823500316.935412,0.094408199693054,25.8716096782472,"Developed",335.855651855469,622.278869628906,12.593636534602,39,0,0.817873831010032,1.1234545148774,-0.817517060713146,-0.370994379111093,-0.663321417771306,1.16213329948023,0.851372937435961,-1.29333996298478,-0.147302929411939,-0.130547652471998,-0.374662502381667,0.535092450492501,-0.523648057670805,0.140793217345783,0.861325244857795,-0.277002904887059,1.47199084659376,-0.70481818538116,-0.543509584448822,1.05551635823711,1.24595262191826,-0.286006349927733,-121.303087886579,0.825794978664975,1.44580430735414,38.8783899373317
147,2.35525242195206,0.796828069829643,0.245875872632439,18771.2975404029,595736.780478963,0.25628182149379,3.43243105943204,0.214094958103358,1.74382095037589,2.50409453873009,5.21183404056836,0.235736814088008,9.9095813018657,8.76081901801979,697165108.353923,0.080610622311375,24.9117732517707,"Natural",435.717681884766,808.648193359375,0.047427671955692,34,0,0.746119637686137,1.07577389308835,-0.213127032764167,-0.354084096372947,-0.59764261263362,1.40840335198723,0.617574467666469,-2.03285353218915,-0.418080093260815,-0.766982305716162,-1.51401718971638,-1.77562206495247,-2.0000088151476,-0.842268048773102,-0.588343767557175,-0.941832442692141,0.520854482821448,-0.699812958840023,-0.372746972224747,-0.870132012678593,0.957100209329934,-0.286006349927733,-121.288331035896,0.881633275168108,1.74988038964872,38.96697337776
148,2.3295669443812,0.493752545099663,0.214114154248068,4862.81484639228,1848647.47585952,-0.407564204964593,3.0499333146219,1.3107727908313,2.03422074700669,2.27032850215442,7.44834338923078,2.43284536194924,15.4965107911724,13.3066685607245,742106101.984462,0.086998823798622,24.9924301831227,"Agriculture",323.244093512615,671.079473874727,0.886402576124539,45,1.95874128789292,0.658193580117998,0.231858383832977,-0.704507906729109,-0.380487802286391,-0.00183591146756462,0.420032151366939,-0.867279968645913,-1.38634850285593,0.0451771398177235,-0.945489111909322,-0.649495822198648,0.107847342925321,-0.956002146969855,-0.492565455211612,0.483291339999132,-0.634020069208982,0.6007803308962,-0.705450294567446,-0.498795580597086,-0.741362383929472,1.59257551702425,-0.0946857337692359,-121.380738627435,0.531973133831889,1.81996490265433,38.9873903971978
152,2.34122014656173,0.782048417510639,0.18204550725815,118192.108308093,208605.060235955,0.0945297828595319,3.47362313688352,1.51764611795425,2.13115743057189,3.18194578364027,8.57500029062097,2.79707639305392,18.2028260158413,14.2877432518638,794239318.849528,0.092097456474426,25.7571278677458,"Natural",337.47779644952,623.896296935062,8.44182294711131,51,2.52920554268979,0.698084608928021,1.03461986778551,-1.20063722801081,-0.165344756005017,-0.781738473579773,1.16757784387862,0.777481917513315,-1.26439413993496,0.199814368676783,-0.249366220097137,-0.213987262533711,0.420084080228651,-0.450284087317768,-0.0868974965034535,0.714569140173375,-0.388344940052346,1.35854671178623,-0.70473688119404,-0.54202760175793,0.418277399550524,1.93919841213024,-0.0389654743359236,-121.317615652099,0.770823515169154,1.53154731611483,38.9033685895538
155,2.32948384507743,0.745327494541879,0.224108046436236,2362.65392348346,149304.413298324,0.327377187039527,3.50605530720398,2.26454701829741,1.66276548630101,4.80584018138216,7.76113149053974,1.32364301627266,17.817927192793,14.6790982499436,816815491.531773,0.094950732105352,25.4887062091891,"Developed",264.974575491695,466.627966593927,10.2573954064534,25,0,0.6579091160995,0.932370250515626,-0.54989387047627,-0.385234079446674,-0.809938187221926,1.51425412009058,0.903383449307909,-0.824086901040352,-0.547382973114292,0.990660803426588,-0.528587766415815,-0.843015411334957,-0.522208556492707,0.0887761035192266,0.80682686923372,-0.25086124516415,1.09255805659989,-0.708370845431994,-0.686126160316901,0.696939598377819,0.437165866670946,-0.286006349927733,-121.239831897052,1.0651486710403,1.11413067259886,38.7817667782714
181,2.30039992331385,0.312140255579444,0.226340715886898,0,1746251.25613655,-0.925795134888257,3.35167217722629,5.180545510462,1.67624551143186,4.58685961456721,8.5010088309195,3.10804518810171,23.0527046554823,14.7438698858023,775623460.642857,0.096113342916526,25.5546861599599,"Developed",416.190551643909,330.937116753318,19.3317565303189,47,2.28967356028396,0.558349566457568,-0.273842061407657,-0.515352569761231,-0.389719314877694,-0.0505292094894862,-0.351539125695349,0.304068868896574,0.89492996467227,-0.525879104253498,0.823444375526677,-0.242588617571195,0.686661811605313,0.45599290245435,-0.231754415995816,0.822096085319288,-0.194841410170049,1.15793995785611,-0.700791686295545,-0.810454153303544,2.08971321681307,1.70811648205958,-0.0623618293047041,-121.772106922767,-0.948921359588026,0.725871879120966,38.6686592314914
184,2.18874054979334,0.283684653585368,0.22401748798257,0,482702.069713957,-0.469270338218656,3.60874192381202,2.70027108255134,2.55462679922966,4.50592013344514,10.7623081954117,2.58127918980988,23.1044054004477,11.2417123029207,691380877.330347,0.083020263087643,24.8046305913808,"Natural",53265.0078125,1741.40356445312,3.41704439728532,3,0,0.176119238946516,-0.353076845771697,-0.551294886994602,-0.389719314877694,-0.651394917874897,0.328160598959934,1.30201240931926,-0.567222222522171,0.875349442371481,0.761637928013264,0.63151531592095,0.235092113850204,0.465654009256751,-0.887277302625665,-0.00349987485352987,-0.825725076938952,0.414682975263398,1.94806597005392,0.481898741703782,-0.352948134362967,-0.833784748717692,-0.286006349927733,-121.300983784986,0.833756667181448,0.021169298017824,38.4633652845234
185,2.23744295609508,0.0892232365271613,0.262997470363295,1558.29468674533,2714569.30528477,-0.666756841757731,3.24744327102365,6.60672963082191,2.36798747043272,5.83822644726767,9.52680168454853,2.65133616907252,26.9910814021433,11.6084780586831,701066128.589944,0.08871081975502,24.8526407881156,"Agriculture",636.278965721044,618.642617968754,8.4589199354806,51,0.921113723331627,0.342836426445976,-0.894555759166,0.0517586876760707,-0.38676106590543,0.409942861400862,0.0341316150846274,-0.100547252026694,1.73568299081335,0.577615008514314,1.77900447293672,0.153931004016644,0.295148398906288,1.19194126070372,-0.811912758783577,0.0829612049583103,-0.55152837889764,0.462258002306247,-0.689760542914899,-0.54684133357879,0.420901521957645,1.93919841213024,-0.196036303250753,-121.74587263602,-0.849653710047146,0.389540999323804,38.5706793238647
186,2.19185145128466,0.190755099571336,0.186023788908742,0,349259.909577892,-0.0765224381038598,3.36164697954323,4.83339054859282,1.91337587359347,5.42787006459195,8.98538430569051,2.79063728563196,23.9506580781007,14.4227806330394,745566514.56967,0.091385667446311,25.3926260456668,"Developed",33375.2156062944,1209.54808742936,15.0996364608432,9,4.83091787439614,0.186768420097996,-0.611839713444688,-1.13908981767585,-0.389719314877694,-0.714851741669503,0.912905702652881,0.342791004314674,0.690277858001958,-0.147599378412112,1.4656509663904,-0.0553535639410687,0.414564160944229,0.623789786721629,-0.465638697299039,0.746402749522033,-0.422642147271114,0.997348774223805,0.951161382604801,-0.00541874576859624,1.44014845932134,-0.4871618536117,0.185854936732954,-121.410283035079,0.420180351654035,0.00444337858785636,38.4584926898877
187,2.18795557807862,0.302729445711337,0.264145696279117,2369.05161889357,1469578.97485272,-0.649328533799444,3.27242024814859,2.58205889841742,2.09753062310835,3.03571558626327,10.2971650864981,2.33059294335694,20.3430631376441,3.4513913021661,610443329.61435,0.072170789549837,24.1478833788714,"Natural",43173.38671875,1773.921875,0.549270063659854,5,0,0.173432138113468,-0.300046514602695,0.0695227219514743,-0.385221934134216,-0.182097404911217,0.0600798575609899,-0.00358674495741879,-0.636909754530494,0.14617155637609,-0.361029513384453,0.451714521951587,0.0201915452690781,-0.0503467280007567,-1.5170824775063,-1.83998421185485,-1.34850166865757,-0.236111408438903,1.44225961175427,0.511693943741053,-0.793106993039494,-0.718243783682361,-0.286006349927733,-121.214570823898,1.16073378761164,-0.0906317870437619,38.4307953938446
193,2.26897144073484,0.54740260884672,0.230150083846606,385.225159888174,836644.530822993,-0.0455641288461564,3.22874459725832,4.31584315189356,2.09589977398518,3.48316580824299,9.57397014733252,2.9966222358702,22.4655011173244,10.592913340018,696313621.690676,0.085302007303998,25.2070916515033,"Agriculture",25298.5394904271,1162.77171691439,5.94730128655675,51,1.86361229248771,0.450764159065475,0.381247289152926,-0.456418398295977,-0.388988007800141,-0.483081812293244,0.958998169988194,-0.17313541514747,0.385177321728611,0.143569961398642,-0.0193506654814831,0.172163945441239,0.591144581895493,0.346264578410221,-0.848893783330029,-0.156447248025713,-0.715780344556946,0.813496084169968,0.546346923621327,-0.0482780267898086,0.0354070341318171,1.93919841213024,-0.103977485634559,-121.465505803987,0.211223480689621,0.704199409132919,38.66234560781
198,2.26706203304899,0.615986592384077,0.259803863399196,0,743060.554611864,-0.0237578360833062,3.51398199243454,2.9278432606834,1.37282937110576,5.79847912353931,9.09999260751524,1.43729711301496,20.6364414758587,14.4994103195686,809971269.37514,0.099856351964251,25.2075798583591,"Developed",14759.6299425009,566.797272131793,15.0316253257663,10,0,0.444227909558552,0.57221977842027,0.00235086401463399,-0.389719314877694,-0.527584553273853,0.991464601811367,0.934154803883301,-0.433065633131903,-1.00990052324072,1.74865289613194,-0.0110517925750534,-0.745585534917391,0.00447568240931272,0.035518664247587,0.764467373437603,-0.0144863444681861,0.813979865865249,0.0181218337804691,-0.594345110002767,1.4297098054699,-0.429391371094034,-0.286006349927733,-121.295353207196,0.855062152943679,0.716284869275516,38.6658663439051
